time,Elec_unit_cost_buy,Elec_unit_cost_sell,Flex_unit_cost_down_com,Flex_unit_cost_down_exec,Flex_unit_cost_up_com,Flex_unit_cost_up_exec
2019-03-20 04:00:00,0.038259998,0.038259998,0.0095649995,0.5,0.0095649995,0.5
2019-03-20 04:15:00,0.038259998,0.038259998,0.0095649995,0.5,0.0095649995,0.5
2019-03-20 04:30:00,0.038259998,0.038259998,0.0095649995,0.5,0.0095649995,0.5
2019-03-20 04:45:00,0.038259998,0.038259998,0.0095649995,0.5,0.0095649995,0.5
2019-03-20 05:00:00,0.04259,0.04259,0.0106475,0.5,0.0106475,0.5
2019-03-20 05:15:00,0.04259,0.04259,0.0106475,0.5,0.0106475,0.5
2019-03-20 05:30:00,0.04259,0.04259,0.0106475,0.5,0.0106475,0.5
2019-03-20 05:45:00,0.04259,0.04259,0.0106475,0.5,0.0106475,0.5
2019-03-20 06:00:00,0.046889999,0.046889999,0.01172249975,0.5,0.01172249975,0.5
2019-03-20 06:15:00,0.046889999,0.046889999,0.01172249975,0.5,0.01172249975,0.5
2019-03-20 06:30:00,0.046889999,0.046889999,0.01172249975,0.5,0.01172249975,0.5
2019-03-20 06:45:00,0.046889999,0.046889999,0.01172249975,0.5,0.01172249975,0.5
2019-03-20 07:00:00,0.043849998,0.043849998,0.0109624995,0.5,0.0109624995,0.5
2019-03-20 07:15:00,0.043849998,0.043849998,0.0109624995,0.5,0.0109624995,0.5
2019-03-20 07:30:00,0.043849998,0.043849998,0.0109624995,0.5,0.0109624995,0.5
2019-03-20 07:45:00,0.043849998,0.043849998,0.0109624995,0.5,0.0109624995,0.5
2019-03-20 08:00:00,0.042880001,0.042880001,0.01072000025,0.5,0.01072000025,0.5
2019-03-20 08:15:00,0.042880001,0.042880001,0.01072000025,0.5,0.01072000025,0.5
2019-03-20 08:30:00,0.042880001,0.042880001,0.01072000025,0.5,0.01072000025,0.5
2019-03-20 08:45:00,0.042880001,0.042880001,0.01072000025,0.5,0.01072000025,0.5
2019-03-20 09:00:00,0.042130001,0.042130001,0.01053250025,0.5,0.01053250025,0.5
2019-03-20 09:15:00,0.042130001,0.042130001,0.01053250025,0.5,0.01053250025,0.5
2019-03-20 09:30:00,0.042130001,0.042130001,0.01053250025,0.5,0.01053250025,0.5
2019-03-20 09:45:00,0.042130001,0.042130001,0.01053250025,0.5,0.01053250025,0.5
2019-03-20 10:00:00,0.041540001,0.041540001,0.01038500025,0.5,0.01038500025,0.5
2019-03-20 10:15:00,0.041540001,0.041540001,0.01038500025,0.5,0.01038500025,0.5
2019-03-20 10:30:00,0.041540001,0.041540001,0.01038500025,0.5,0.01038500025,0.5
2019-03-20 10:45:00,0.041540001,0.041540001,0.01038500025,0.5,0.01038500025,0.5
2019-03-20 11:00:00,0.04107,0.04107,0.0102675,0.5,0.0102675,0.5
2019-03-20 11:15:00,0.04107,0.04107,0.0102675,0.5,0.0102675,0.5
2019-03-20 11:30:00,0.04107,0.04107,0.0102675,0.5,0.0102675,0.5
2019-03-20 11:45:00,0.04107,0.04107,0.0102675,0.5,0.0102675,0.5
2019-03-20 12:00:00,0.04093,0.04093,0.0102325,0.5,0.0102325,0.5
2019-03-20 12:15:00,0.04093,0.04093,0.0102325,0.5,0.0102325,0.5
2019-03-20 12:30:00,0.04093,0.04093,0.0102325,0.5,0.0102325,0.5
2019-03-20 12:45:00,0.04093,0.04093,0.0102325,0.5,0.0102325,0.5
2019-03-20 13:00:00,0.041029999,0.041029999,0.01025749975,0.5,0.01025749975,0.5
2019-03-20 13:15:00,0.041029999,0.041029999,0.01025749975,0.5,0.01025749975,0.5
2019-03-20 13:30:00,0.041029999,0.041029999,0.01025749975,0.5,0.01025749975,0.5
2019-03-20 13:45:00,0.041029999,0.041029999,0.01025749975,0.5,0.01025749975,0.5
2019-03-20 14:00:00,0.041360001,0.041360001,0.01034000025,0.5,0.01034000025,0.5
2019-03-20 14:15:00,0.041360001,0.041360001,0.01034000025,0.5,0.01034000025,0.5
2019-03-20 14:30:00,0.041360001,0.041360001,0.01034000025,0.5,0.01034000025,0.5
2019-03-20 14:45:00,0.041360001,0.041360001,0.01034000025,0.5,0.01034000025,0.5
2019-03-20 15:00:00,0.042099998,0.042099998,0.0105249995,0.5,0.0105249995,0.5
2019-03-20 15:15:00,0.042099998,0.042099998,0.0105249995,0.5,0.0105249995,0.5
2019-03-20 15:30:00,0.042099998,0.042099998,0.0105249995,0.5,0.0105249995,0.5
2019-03-20 15:45:00,0.042099998,0.042099998,0.0105249995,0.5,0.0105249995,0.5
2019-03-20 16:00:00,0.045490002,0.045490002,0.0113725005,0.5,0.0113725005,0.5
2019-03-20 16:15:00,0.045490002,0.045490002,0.0113725005,0.5,0.0113725005,0.5
2019-03-20 16:30:00,0.045490002,0.045490002,0.0113725005,0.5,0.0113725005,0.5
2019-03-20 16:45:00,0.045490002,0.045490002,0.0113725005,0.5,0.0113725005,0.5
2019-03-20 17:00:00,0.048939999,0.048939999,0.01223499975,0.5,0.01223499975,0.5
2019-03-20 17:15:00,0.048939999,0.048939999,0.01223499975,0.5,0.01223499975,0.5
2019-03-20 17:30:00,0.048939999,0.048939999,0.01223499975,0.5,0.01223499975,0.5
2019-03-20 17:45:00,0.048939999,0.048939999,0.01223499975,0.5,0.01223499975,0.5
2019-03-20 18:00:00,0.043830002,0.043830002,0.0109575005,0.5,0.0109575005,0.5
2019-03-20 18:15:00,0.043830002,0.043830002,0.0109575005,0.5,0.0109575005,0.5
2019-03-20 18:30:00,0.043830002,0.043830002,0.0109575005,0.5,0.0109575005,0.5
2019-03-20 18:45:00,0.043830002,0.043830002,0.0109575005,0.5,0.0109575005,0.5
2019-03-20 19:00:00,0.043139999,0.043139999,0.01078499975,0.5,0.01078499975,0.5
2019-03-20 19:15:00,0.043139999,0.043139999,0.01078499975,0.5,0.01078499975,0.5
2019-03-20 19:30:00,0.043139999,0.043139999,0.01078499975,0.5,0.01078499975,0.5
2019-03-20 19:45:00,0.043139999,0.043139999,0.01078499975,0.5,0.01078499975,0.5
2019-03-20 20:00:00,0.043130001,0.043130001,0.01078250025,0.5,0.01078250025,0.5
2019-03-20 20:15:00,0.043130001,0.043130001,0.01078250025,0.5,0.01078250025,0.5
2019-03-20 20:30:00,0.043130001,0.043130001,0.01078250025,0.5,0.01078250025,0.5
2019-03-20 20:45:00,0.043130001,0.043130001,0.01078250025,0.5,0.01078250025,0.5
2019-03-20 21:00:00,0.042970001,0.042970001,0.01074250025,0.5,0.01074250025,0.5
2019-03-20 21:15:00,0.042970001,0.042970001,0.01074250025,0.5,0.01074250025,0.5
2019-03-20 21:30:00,0.042970001,0.042970001,0.01074250025,0.5,0.01074250025,0.5
2019-03-20 21:45:00,0.042970001,0.042970001,0.01074250025,0.5,0.01074250025,0.5
2019-03-20 22:00:00,0.039759998,0.039759998,0.0099399995,0.5,0.0099399995,0.5
2019-03-20 22:15:00,0.039759998,0.039759998,0.0099399995,0.5,0.0099399995,0.5
2019-03-20 22:30:00,0.039759998,0.039759998,0.0099399995,0.5,0.0099399995,0.5
2019-03-20 22:45:00,0.039759998,0.039759998,0.0099399995,0.5,0.0099399995,0.5
2019-03-20 23:00:00,0.036939999,0.036939999,0.00923499975,0.5,0.00923499975,0.5
2019-03-20 23:15:00,0.036939999,0.036939999,0.00923499975,0.5,0.00923499975,0.5
2019-03-20 23:30:00,0.036939999,0.036939999,0.00923499975,0.5,0.00923499975,0.5
2019-03-20 23:45:00,0.036939999,0.036939999,0.00923499975,0.5,0.00923499975,0.5
2019-03-21,0.034700001,0.034700001,0.00867500025,0.5,0.00867500025,0.5
2019-03-21 00:15:00,0.034700001,0.034700001,0.00867500025,0.5,0.00867500025,0.5
2019-03-21 00:30:00,0.034700001,0.034700001,0.00867500025,0.5,0.00867500025,0.5
2019-03-21 00:45:00,0.034700001,0.034700001,0.00867500025,0.5,0.00867500025,0.5
2019-03-21 01:00:00,0.033509998,0.033509998,0.0083774995,0.5,0.0083774995,0.5
2019-03-21 01:15:00,0.033509998,0.033509998,0.0083774995,0.5,0.0083774995,0.5
2019-03-21 01:30:00,0.033509998,0.033509998,0.0083774995,0.5,0.0083774995,0.5
2019-03-21 01:45:00,0.033509998,0.033509998,0.0083774995,0.5,0.0083774995,0.5
2019-03-21 02:00:00,0.033040001,0.033040001,0.00826000025,0.5,0.00826000025,0.5
2019-03-21 02:15:00,0.033040001,0.033040001,0.00826000025,0.5,0.00826000025,0.5
2019-03-21 02:30:00,0.033040001,0.033040001,0.00826000025,0.5,0.00826000025,0.5
2019-03-21 02:45:00,0.033040001,0.033040001,0.00826000025,0.5,0.00826000025,0.5
2019-03-21 03:00:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-21 03:15:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-21 03:30:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-21 03:45:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-21 04:00:00,0.03884,0.03884,0.00971,0.5,0.00971,0.5
2019-03-21 04:15:00,0.03884,0.03884,0.00971,0.5,0.00971,0.5
2019-03-21 04:30:00,0.03884,0.03884,0.00971,0.5,0.00971,0.5
2019-03-21 04:45:00,0.03884,0.03884,0.00971,0.5,0.00971,0.5
2019-03-21 05:00:00,0.041119999,0.041119999,0.01027999975,0.5,0.01027999975,0.5
2019-03-21 05:15:00,0.041119999,0.041119999,0.01027999975,0.5,0.01027999975,0.5
2019-03-21 05:30:00,0.041119999,0.041119999,0.01027999975,0.5,0.01027999975,0.5
2019-03-21 05:45:00,0.041119999,0.041119999,0.01027999975,0.5,0.01027999975,0.5
2019-03-21 06:00:00,0.043099998,0.043099998,0.0107749995,0.5,0.0107749995,0.5
2019-03-21 06:15:00,0.043099998,0.043099998,0.0107749995,0.5,0.0107749995,0.5
2019-03-21 06:30:00,0.043099998,0.043099998,0.0107749995,0.5,0.0107749995,0.5
2019-03-21 06:45:00,0.043099998,0.043099998,0.0107749995,0.5,0.0107749995,0.5
2019-03-21 07:00:00,0.04491,0.04491,0.0112275,0.5,0.0112275,0.5
2019-03-21 07:15:00,0.04491,0.04491,0.0112275,0.5,0.0112275,0.5
2019-03-21 07:30:00,0.04491,0.04491,0.0112275,0.5,0.0112275,0.5
2019-03-21 07:45:00,0.04491,0.04491,0.0112275,0.5,0.0112275,0.5
2019-03-21 08:00:00,0.041279999,0.041279999,0.01031999975,0.5,0.01031999975,0.5
2019-03-21 08:15:00,0.041279999,0.041279999,0.01031999975,0.5,0.01031999975,0.5
2019-03-21 08:30:00,0.041279999,0.041279999,0.01031999975,0.5,0.01031999975,0.5
2019-03-21 08:45:00,0.041279999,0.041279999,0.01031999975,0.5,0.01031999975,0.5
2019-03-21 09:00:00,0.040080002,0.040080002,0.0100200005,0.5,0.0100200005,0.5
2019-03-21 09:15:00,0.040080002,0.040080002,0.0100200005,0.5,0.0100200005,0.5
2019-03-21 09:30:00,0.040080002,0.040080002,0.0100200005,0.5,0.0100200005,0.5
2019-03-21 09:45:00,0.040080002,0.040080002,0.0100200005,0.5,0.0100200005,0.5
2019-03-21 10:00:00,0.03941,0.03941,0.0098525,0.5,0.0098525,0.5
2019-03-21 10:15:00,0.03941,0.03941,0.0098525,0.5,0.0098525,0.5
2019-03-21 10:30:00,0.03941,0.03941,0.0098525,0.5,0.0098525,0.5
2019-03-21 10:45:00,0.03941,0.03941,0.0098525,0.5,0.0098525,0.5
2019-03-21 11:00:00,0.03543,0.03543,0.0088575,0.5,0.0088575,0.5
2019-03-21 11:15:00,0.03543,0.03543,0.0088575,0.5,0.0088575,0.5
2019-03-21 11:30:00,0.03543,0.03543,0.0088575,0.5,0.0088575,0.5
2019-03-21 11:45:00,0.03543,0.03543,0.0088575,0.5,0.0088575,0.5
2019-03-21 12:00:00,0.0345,0.0345,0.008625,0.5,0.008625,0.5
2019-03-21 12:15:00,0.0345,0.0345,0.008625,0.5,0.008625,0.5
2019-03-21 12:30:00,0.0345,0.0345,0.008625,0.5,0.008625,0.5
2019-03-21 12:45:00,0.0345,0.0345,0.008625,0.5,0.008625,0.5
2019-03-21 13:00:00,0.034610001,0.034610001,0.00865250025,0.5,0.00865250025,0.5
2019-03-21 13:15:00,0.034610001,0.034610001,0.00865250025,0.5,0.00865250025,0.5
2019-03-21 13:30:00,0.034610001,0.034610001,0.00865250025,0.5,0.00865250025,0.5
2019-03-21 13:45:00,0.034610001,0.034610001,0.00865250025,0.5,0.00865250025,0.5
2019-03-21 14:00:00,0.036810001,0.036810001,0.00920250025,0.5,0.00920250025,0.5
2019-03-21 14:15:00,0.036810001,0.036810001,0.00920250025,0.5,0.00920250025,0.5
2019-03-21 14:30:00,0.036810001,0.036810001,0.00920250025,0.5,0.00920250025,0.5
2019-03-21 14:45:00,0.036810001,0.036810001,0.00920250025,0.5,0.00920250025,0.5
2019-03-21 15:00:00,0.039849998,0.039849998,0.0099624995,0.5,0.0099624995,0.5
2019-03-21 15:15:00,0.039849998,0.039849998,0.0099624995,0.5,0.0099624995,0.5
2019-03-21 15:30:00,0.039849998,0.039849998,0.0099624995,0.5,0.0099624995,0.5
2019-03-21 15:45:00,0.039849998,0.039849998,0.0099624995,0.5,0.0099624995,0.5
2019-03-21 16:00:00,0.04282,0.04282,0.010705,0.5,0.010705,0.5
2019-03-21 16:15:00,0.04282,0.04282,0.010705,0.5,0.010705,0.5
2019-03-21 16:30:00,0.04282,0.04282,0.010705,0.5,0.010705,0.5
2019-03-21 16:45:00,0.04282,0.04282,0.010705,0.5,0.010705,0.5
2019-03-21 17:00:00,0.046700001,0.046700001,0.01167500025,0.5,0.01167500025,0.5
2019-03-21 17:15:00,0.046700001,0.046700001,0.01167500025,0.5,0.01167500025,0.5
2019-03-21 17:30:00,0.046700001,0.046700001,0.01167500025,0.5,0.01167500025,0.5
2019-03-21 17:45:00,0.046700001,0.046700001,0.01167500025,0.5,0.01167500025,0.5
2019-03-21 18:00:00,0.041720001,0.041720001,0.01043000025,0.5,0.01043000025,0.5
2019-03-21 18:15:00,0.041720001,0.041720001,0.01043000025,0.5,0.01043000025,0.5
2019-03-21 18:30:00,0.041720001,0.041720001,0.01043000025,0.5,0.01043000025,0.5
2019-03-21 18:45:00,0.041720001,0.041720001,0.01043000025,0.5,0.01043000025,0.5
2019-03-21 19:00:00,0.040990002,0.040990002,0.0102475005,0.5,0.0102475005,0.5
2019-03-21 19:15:00,0.040990002,0.040990002,0.0102475005,0.5,0.0102475005,0.5
2019-03-21 19:30:00,0.040990002,0.040990002,0.0102475005,0.5,0.0102475005,0.5
2019-03-21 19:45:00,0.040990002,0.040990002,0.0102475005,0.5,0.0102475005,0.5
2019-03-21 20:00:00,0.041490002,0.041490002,0.0103725005,0.5,0.0103725005,0.5
2019-03-21 20:15:00,0.041490002,0.041490002,0.0103725005,0.5,0.0103725005,0.5
2019-03-21 20:30:00,0.041490002,0.041490002,0.0103725005,0.5,0.0103725005,0.5
2019-03-21 20:45:00,0.041490002,0.041490002,0.0103725005,0.5,0.0103725005,0.5
2019-03-21 21:00:00,0.041939999,0.041939999,0.01048499975,0.5,0.01048499975,0.5
2019-03-21 21:15:00,0.041939999,0.041939999,0.01048499975,0.5,0.01048499975,0.5
2019-03-21 21:30:00,0.041939999,0.041939999,0.01048499975,0.5,0.01048499975,0.5
2019-03-21 21:45:00,0.041939999,0.041939999,0.01048499975,0.5,0.01048499975,0.5
2019-03-21 22:00:00,0.039279999,0.039279999,0.00981999975,0.5,0.00981999975,0.5
2019-03-21 22:15:00,0.039279999,0.039279999,0.00981999975,0.5,0.00981999975,0.5
2019-03-21 22:30:00,0.039279999,0.039279999,0.00981999975,0.5,0.00981999975,0.5
2019-03-21 22:45:00,0.039279999,0.039279999,0.00981999975,0.5,0.00981999975,0.5
2019-03-21 23:00:00,0.039,0.039,0.00975,0.5,0.00975,0.5
2019-03-21 23:15:00,0.039,0.039,0.00975,0.5,0.00975,0.5
2019-03-21 23:30:00,0.039,0.039,0.00975,0.5,0.00975,0.5
2019-03-21 23:45:00,0.039,0.039,0.00975,0.5,0.00975,0.5
2019-03-22,0.035950001,0.035950001,0.00898750025,0.5,0.00898750025,0.5
2019-03-22 00:15:00,0.035950001,0.035950001,0.00898750025,0.5,0.00898750025,0.5
2019-03-22 00:30:00,0.035950001,0.035950001,0.00898750025,0.5,0.00898750025,0.5
2019-03-22 00:45:00,0.035950001,0.035950001,0.00898750025,0.5,0.00898750025,0.5
2019-03-22 01:00:00,0.036689999,0.036689999,0.00917249975,0.5,0.00917249975,0.5
2019-03-22 01:15:00,0.036689999,0.036689999,0.00917249975,0.5,0.00917249975,0.5
2019-03-22 01:30:00,0.036689999,0.036689999,0.00917249975,0.5,0.00917249975,0.5
2019-03-22 01:45:00,0.036689999,0.036689999,0.00917249975,0.5,0.00917249975,0.5
2019-03-22 02:00:00,0.036389999,0.036389999,0.00909749975,0.5,0.00909749975,0.5
2019-03-22 02:15:00,0.036389999,0.036389999,0.00909749975,0.5,0.00909749975,0.5
2019-03-22 02:30:00,0.036389999,0.036389999,0.00909749975,0.5,0.00909749975,0.5
2019-03-22 02:45:00,0.036389999,0.036389999,0.00909749975,0.5,0.00909749975,0.5
2019-03-22 03:00:00,0.038169998,0.038169998,0.0095424995,0.5,0.0095424995,0.5
2019-03-22 03:15:00,0.038169998,0.038169998,0.0095424995,0.5,0.0095424995,0.5
2019-03-22 03:30:00,0.038169998,0.038169998,0.0095424995,0.5,0.0095424995,0.5
2019-03-22 03:45:00,0.038169998,0.038169998,0.0095424995,0.5,0.0095424995,0.5
2019-03-22 04:00:00,0.040529999,0.040529999,0.01013249975,0.5,0.01013249975,0.5
2019-03-22 04:15:00,0.040529999,0.040529999,0.01013249975,0.5,0.01013249975,0.5
2019-03-22 04:30:00,0.040529999,0.040529999,0.01013249975,0.5,0.01013249975,0.5
2019-03-22 04:45:00,0.040529999,0.040529999,0.01013249975,0.5,0.01013249975,0.5
2019-03-22 05:00:00,0.045439999,0.045439999,0.01135999975,0.5,0.01135999975,0.5
2019-03-22 05:15:00,0.045439999,0.045439999,0.01135999975,0.5,0.01135999975,0.5
2019-03-22 05:30:00,0.045439999,0.045439999,0.01135999975,0.5,0.01135999975,0.5
2019-03-22 05:45:00,0.045439999,0.045439999,0.01135999975,0.5,0.01135999975,0.5
2019-03-22 06:00:00,0.05098,0.05098,0.012745,0.5,0.012745,0.5
2019-03-22 06:15:00,0.05098,0.05098,0.012745,0.5,0.012745,0.5
2019-03-22 06:30:00,0.05098,0.05098,0.012745,0.5,0.012745,0.5
2019-03-22 06:45:00,0.05098,0.05098,0.012745,0.5,0.012745,0.5
2019-03-22 07:00:00,0.049200001,0.049200001,0.01230000025,0.5,0.01230000025,0.5
2019-03-22 07:15:00,0.049200001,0.049200001,0.01230000025,0.5,0.01230000025,0.5
2019-03-22 07:30:00,0.049200001,0.049200001,0.01230000025,0.5,0.01230000025,0.5
2019-03-22 07:45:00,0.049200001,0.049200001,0.01230000025,0.5,0.01230000025,0.5
2019-03-22 08:00:00,0.044150002,0.044150002,0.0110375005,0.5,0.0110375005,0.5
2019-03-22 08:15:00,0.044150002,0.044150002,0.0110375005,0.5,0.0110375005,0.5
2019-03-22 08:30:00,0.044150002,0.044150002,0.0110375005,0.5,0.0110375005,0.5
2019-03-22 08:45:00,0.044150002,0.044150002,0.0110375005,0.5,0.0110375005,0.5
2019-03-22 09:00:00,0.04173,0.04173,0.0104325,0.5,0.0104325,0.5
2019-03-22 09:15:00,0.04173,0.04173,0.0104325,0.5,0.0104325,0.5
2019-03-22 09:30:00,0.04173,0.04173,0.0104325,0.5,0.0104325,0.5
2019-03-22 09:45:00,0.04173,0.04173,0.0104325,0.5,0.0104325,0.5
2019-03-22 10:00:00,0.04059,0.04059,0.0101475,0.5,0.0101475,0.5
2019-03-22 10:15:00,0.04059,0.04059,0.0101475,0.5,0.0101475,0.5
2019-03-22 10:30:00,0.04059,0.04059,0.0101475,0.5,0.0101475,0.5
2019-03-22 10:45:00,0.04059,0.04059,0.0101475,0.5,0.0101475,0.5
2019-03-22 11:00:00,0.04007,0.04007,0.0100175,0.5,0.0100175,0.5
2019-03-22 11:15:00,0.04007,0.04007,0.0100175,0.5,0.0100175,0.5
2019-03-22 11:30:00,0.04007,0.04007,0.0100175,0.5,0.0100175,0.5
2019-03-22 11:45:00,0.04007,0.04007,0.0100175,0.5,0.0100175,0.5
2019-03-22 12:00:00,0.039330002,0.039330002,0.0098325005,0.5,0.0098325005,0.5
2019-03-22 12:15:00,0.039330002,0.039330002,0.0098325005,0.5,0.0098325005,0.5
2019-03-22 12:30:00,0.039330002,0.039330002,0.0098325005,0.5,0.0098325005,0.5
2019-03-22 12:45:00,0.039330002,0.039330002,0.0098325005,0.5,0.0098325005,0.5
2019-03-22 13:00:00,0.03868,0.03868,0.00967,0.5,0.00967,0.5
2019-03-22 13:15:00,0.03868,0.03868,0.00967,0.5,0.00967,0.5
2019-03-22 13:30:00,0.03868,0.03868,0.00967,0.5,0.00967,0.5
2019-03-22 13:45:00,0.03868,0.03868,0.00967,0.5,0.00967,0.5
2019-03-22 14:00:00,0.03848,0.03848,0.00962,0.5,0.00962,0.5
2019-03-22 14:15:00,0.03848,0.03848,0.00962,0.5,0.00962,0.5
2019-03-22 14:30:00,0.03848,0.03848,0.00962,0.5,0.00962,0.5
2019-03-22 14:45:00,0.03848,0.03848,0.00962,0.5,0.00962,0.5
2019-03-22 15:00:00,0.039169998,0.039169998,0.0097924995,0.5,0.0097924995,0.5
2019-03-22 15:15:00,0.039169998,0.039169998,0.0097924995,0.5,0.0097924995,0.5
2019-03-22 15:30:00,0.039169998,0.039169998,0.0097924995,0.5,0.0097924995,0.5
2019-03-22 15:45:00,0.039169998,0.039169998,0.0097924995,0.5,0.0097924995,0.5
2019-03-22 16:00:00,0.044049999,0.044049999,0.01101249975,0.5,0.01101249975,0.5
2019-03-22 16:15:00,0.044049999,0.044049999,0.01101249975,0.5,0.01101249975,0.5
2019-03-22 16:30:00,0.044049999,0.044049999,0.01101249975,0.5,0.01101249975,0.5
2019-03-22 16:45:00,0.044049999,0.044049999,0.01101249975,0.5,0.01101249975,0.5
2019-03-22 17:00:00,0.04691,0.04691,0.0117275,0.5,0.0117275,0.5
2019-03-22 17:15:00,0.04691,0.04691,0.0117275,0.5,0.0117275,0.5
2019-03-22 17:30:00,0.04691,0.04691,0.0117275,0.5,0.0117275,0.5
2019-03-22 17:45:00,0.04691,0.04691,0.0117275,0.5,0.0117275,0.5
2019-03-22 18:00:00,0.040759998,0.040759998,0.0101899995,0.5,0.0101899995,0.5
2019-03-22 18:15:00,0.040759998,0.040759998,0.0101899995,0.5,0.0101899995,0.5
2019-03-22 18:30:00,0.040759998,0.040759998,0.0101899995,0.5,0.0101899995,0.5
2019-03-22 18:45:00,0.040759998,0.040759998,0.0101899995,0.5,0.0101899995,0.5
2019-03-22 19:00:00,0.040220001,0.040220001,0.01005500025,0.5,0.01005500025,0.5
2019-03-22 19:15:00,0.040220001,0.040220001,0.01005500025,0.5,0.01005500025,0.5
2019-03-22 19:30:00,0.040220001,0.040220001,0.01005500025,0.5,0.01005500025,0.5
2019-03-22 19:45:00,0.040220001,0.040220001,0.01005500025,0.5,0.01005500025,0.5
2019-03-22 20:00:00,0.039990002,0.039990002,0.0099975005,0.5,0.0099975005,0.5
2019-03-22 20:15:00,0.039990002,0.039990002,0.0099975005,0.5,0.0099975005,0.5
2019-03-22 20:30:00,0.039990002,0.039990002,0.0099975005,0.5,0.0099975005,0.5
2019-03-22 20:45:00,0.039990002,0.039990002,0.0099975005,0.5,0.0099975005,0.5
2019-03-22 21:00:00,0.039900002,0.039900002,0.0099750005,0.5,0.0099750005,0.5
2019-03-22 21:15:00,0.039900002,0.039900002,0.0099750005,0.5,0.0099750005,0.5
2019-03-22 21:30:00,0.039900002,0.039900002,0.0099750005,0.5,0.0099750005,0.5
2019-03-22 21:45:00,0.039900002,0.039900002,0.0099750005,0.5,0.0099750005,0.5
2019-03-22 22:00:00,0.037119999,0.037119999,0.00927999975,0.5,0.00927999975,0.5
2019-03-22 22:15:00,0.037119999,0.037119999,0.00927999975,0.5,0.00927999975,0.5
2019-03-22 22:30:00,0.037119999,0.037119999,0.00927999975,0.5,0.00927999975,0.5
2019-03-22 22:45:00,0.037119999,0.037119999,0.00927999975,0.5,0.00927999975,0.5
2019-03-22 23:00:00,0.035529999,0.035529999,0.00888249975,0.5,0.00888249975,0.5
2019-03-22 23:15:00,0.035529999,0.035529999,0.00888249975,0.5,0.00888249975,0.5
2019-03-22 23:30:00,0.035529999,0.035529999,0.00888249975,0.5,0.00888249975,0.5
2019-03-22 23:45:00,0.035529999,0.035529999,0.00888249975,0.5,0.00888249975,0.5
2019-03-23,0.034939999,0.034939999,0.00873499975,0.5,0.00873499975,0.5
2019-03-23 00:15:00,0.034939999,0.034939999,0.00873499975,0.5,0.00873499975,0.5
2019-03-23 00:30:00,0.034939999,0.034939999,0.00873499975,0.5,0.00873499975,0.5
2019-03-23 00:45:00,0.034939999,0.034939999,0.00873499975,0.5,0.00873499975,0.5
2019-03-23 01:00:00,0.034900002,0.034900002,0.0087250005,0.5,0.0087250005,0.5
2019-03-23 01:15:00,0.034900002,0.034900002,0.0087250005,0.5,0.0087250005,0.5
2019-03-23 01:30:00,0.034900002,0.034900002,0.0087250005,0.5,0.0087250005,0.5
2019-03-23 01:45:00,0.034900002,0.034900002,0.0087250005,0.5,0.0087250005,0.5
2019-03-23 02:00:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-23 02:15:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-23 02:30:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-23 02:45:00,0.033099998,0.033099998,0.0082749995,0.5,0.0082749995,0.5
2019-03-23 03:00:00,0.033049999,0.033049999,0.00826249975,0.5,0.00826249975,0.5
2019-03-23 03:15:00,0.033049999,0.033049999,0.00826249975,0.5,0.00826249975,0.5
2019-03-23 03:30:00,0.033049999,0.033049999,0.00826249975,0.5,0.00826249975,0.5
2019-03-23 03:45:00,0.033049999,0.033049999,0.00826249975,0.5,0.00826249975,0.5
2019-03-23 04:00:00,0.034599998,0.034599998,0.0086499995,0.5,0.0086499995,0.5
2019-03-23 04:15:00,0.034599998,0.034599998,0.0086499995,0.5,0.0086499995,0.5
2019-03-23 04:30:00,0.034599998,0.034599998,0.0086499995,0.5,0.0086499995,0.5
2019-03-23 04:45:00,0.034599998,0.034599998,0.0086499995,0.5,0.0086499995,0.5
2019-03-23 05:00:00,0.036639999,0.036639999,0.00915999975,0.5,0.00915999975,0.5
2019-03-23 05:15:00,0.036639999,0.036639999,0.00915999975,0.5,0.00915999975,0.5
2019-03-23 05:30:00,0.036639999,0.036639999,0.00915999975,0.5,0.00915999975,0.5
2019-03-23 05:45:00,0.036639999,0.036639999,0.00915999975,0.5,0.00915999975,0.5
2019-03-23 06:00:00,0.038860001,0.038860001,0.00971500025,0.5,0.00971500025,0.5
2019-03-23 06:15:00,0.038860001,0.038860001,0.00971500025,0.5,0.00971500025,0.5
2019-03-23 06:30:00,0.038860001,0.038860001,0.00971500025,0.5,0.00971500025,0.5
2019-03-23 06:45:00,0.038860001,0.038860001,0.00971500025,0.5,0.00971500025,0.5
2019-03-23 07:00:00,0.03843,0.03843,0.0096075,0.5,0.0096075,0.5
2019-03-23 07:15:00,0.03843,0.03843,0.0096075,0.5,0.0096075,0.5
2019-03-23 07:30:00,0.03843,0.03843,0.0096075,0.5,0.0096075,0.5
